0,200,0,0,0,0,0,0,800
400,200,800,400,0,800,400,0,0
400,200,0,400,0,0,0,0,0
400,0,800,0,0,800,0,0,0
400,200,800,400,200,0,0,200,0
0,0,800,0,-100,800,0,-100,1500
400,0,1500,400,-100,1500,400,-100,800
400,0,800,400,-100,800,0,-100,800
400,-100,1500,0,-100,1500,0,-100,800
400,300,1500,400,300,800,0,300,800
550,200,800,550,0,800,400,0,800
550,200,1500,550,0,1500,550,0,800
550,0,1500,400,0,1500,400,0,800
550,200,1500,550,200,800,400,200,800
400,300,1500,400,200,1500,400,200,800
-150,200,800,-150,0,800,-150,0,1500
0,200,800,0,0,800,-150,0,800
0,0,1500,-150,0,1500,-150,0,800
0,200,1500,0,200,800,-150,200,800
0,300,800,0,200,800,0,200,1500
100,200,1500,100,2.81218603959132E-09,1500,100,2.81218603959132E-09,1800
100,200,1800,100,2.81218603959132E-09,1800,300,2.81218603959132E-09,1800
300,200,1800,300,2.81218603959132E-09,1800,300,2.81218603959132E-09,1500
300,2.81218603959132E-09,1800,100,2.81218603959132E-09,1800,100,2.81218603959132E-09,1500
300,200,1800,300,200,1500,100,200,1500
400,300,800,400,200,800,0,200,800
0,0,1500,0,200,1500,-150,200,1500
0,-100,1500,100,2.81218603959132E-09,1500,0,0,1500
0,-100,1500,400,-100,1500,300,2.81218603959132E-09,1500
0,200,1500,0,0,1500,100,2.81218603959132E-09,1500
100,200,1500,300,200,1500,400,300,1500
0,200,1500,100,200,1500,0,300,1500
400,0,1500,300,2.81218603959132E-09,1500,400,-100,1500
400,0,1500,400,200,1500,300,200,1500
550,0,1500,550,200,1500,400,200,1500
400,300,1500,300,200,1500,400,200,1500
0,200,0,0,0,800,0,200,800
400,200,800,400,0,0,400,200,0
400,200,0,0,0,0,0,200,0
400,0,800,0,0,0,400,0,0
400,200,800,0,200,0,0,200,800
0,0,800,0,-100,1500,0,0,1500
400,0,1500,400,-100,800,400,0,800
400,0,800,0,-100,800,0,0,800
400,-100,1500,0,-100,800,400,-100,800
400,300,1500,0,300,800,0,300,1500
550,200,800,400,0,800,400,200,800
550,200,1500,550,0,800,550,200,800
550,0,1500,400,0,800,550,0,800
550,200,1500,400,200,800,400,200,1500
400,300,1500,400,200,800,400,300,800
-150,200,800,-150,0,1500,-150,200,1500
0,200,800,-150,0,800,-150,200,800
0,0,1500,-150,0,800,0,0,800
0,200,1500,-150,200,800,-150,200,1500
0,300,800,0,200,1500,0,300,1500
100,200,1500,100,2.81218603959132E-09,1800,100,200,1800
100,200,1800,300,2.81218603959132E-09,1800,300,200,1800
300,200,1800,300,2.81218603959132E-09,1500,300,200,1500
300,2.81218603959132E-09,1800,100,2.81218603959132E-09,1500,300,2.81218603959132E-09,1500
300,200,1800,100,200,1500,100,200,1800
400,300,800,0,200,800,0,300,800
0,0,1500,-150,200,1500,-150,0,1500
0,-100,1500,300,2.81218603959132E-09,1500,100,2.81218603959132E-09,1500
0,200,1500,100,2.81218603959132E-09,1500,100,200,1500
100,200,1500,400,300,1500,0,300,1500
400,0,1500,300,200,1500,300,2.81218603959132E-09,1500
550,0,1500,400,200,1500,400,0,1500
